ticker,date,shortTermInvestments,grossProfit,totalOtherIncomeExpenseNet,totalCurrentAssets,effectOfAccountingCharges,otherCashflowsFromInvestingActivities,incomeBeforeTax,totalStockholderEquity,incomeTaxExpense,totalRevenue,changeToNetincome,shortLongTermDebt,totalCashflowsFromInvestingActivities,treasuryStock,retainedEarnings,cash,depreciation,totalOperatingExpenses,netTangibleAssets,goodWill,propertyPlantEquipment,otherCashflowsFromFinancingActivities,operatingIncome,dividendsPaid,netIncome,changeInCash,changeToAccountReceivables,repurchaseOfStock,issuanceOfStock,netIncomeApplicableToCommonShares,netIncomeFromContinuingOps,investments,otherOperatingExpenses,netBorrowings,extraordinaryItems,nonRecurring,netReceivables,sellingGeneralAdministrative,minorityInterest,longTermDebt,costOfRevenue,discontinuedOperations,otherStockholderEquity,researchDevelopment,totalCashFromOperatingActivities,otherCurrentLiab,changeToInventory,deferredLongTermLiab,otherAssets,otherItems,changeToOperatingActivities,intangibleAssets,otherCurrentAssets,capitalSurplus,ebit,interestExpense,inventory,effectOfExchangeRate,changeToLiabilities,totalCashFromFinancingActivities,otherLiab,longTermInvestments,totalLiab,commonStock,accountsPayable,totalAssets,totalCurrentLiabilities,deferredLongTermAssetCharges,capitalExpenditures,name,currency,sector,subsector,longitude,latitude,date2,TotalDebt,WorkingCapital,AccountsReceivable,FreeCashFlow,FinancingCashFlow,OperatingCashFlow,SaleOfPPE
7751.T,2020-12-31,688782.5124515763,13347518561.15106,60312125.06917535,17356766347.53733,,-252230.2158273378,1263867404.5379064,24980793265.080208,333108804.6485884,30658029767.57052,282051588.2678469,3354409640.287765,-1507938942.9994445,-14388356247.924717,33748470785.832825,3955008588.821245,2210167266.1870475,29454474488.101788,13008967404.53789,8882034820.143873,11108228406.198105,-30558660.763696693,1203555279.4687312,-1231446120.6419463,808281427.7808511,-49766961.81516319,146681571.66574413,-485135716.6574426,,808281427.7808511,930758599.889318,15696480.354178172,,-32527996.67957937,,,6661933563.918087,9502220415.05256,2027639900.38738,46895417.81959042,17310511206.419456,,-3150830752.628662,2641742866.6297693,3238296430.547865,2856235561.7044787,155946181.51632518,,3952010929.717759,,-320274167.1278357,3089791040.398446,5170719.424460424,3925284228.002208,1203555279.4687312,-8284792.473713325,5459881964.582173,-455954.6209186491,-44974587.714443766,-1779668494.742665,4207917885.998888,484999900.3873817,17865398278.915306,1695394499.1698923,2947300370.780295,44873831444.3829,12865574526.840048,1496171433.3148844,-1597965727.7255096,Canon Inc.,JPY,Technology,Computer Hardware,139.7161,35.5613,2020,4910456646.375201,4491191820.697282,5191344095.185383,1640330702.8223553,-1779668494.742665,3238296430.547865,75814582.18040942
A,2018-10-31,,2680000000.0,-25000000.0,3848000000.0,,-2000000.0,946000000.0,4567000000.0,630000000.0,4914000000.0,90000000.0,,-705000000.0,-408000000.0,-336000000.0,2247000000.0,210000000.0,3943000000.0,1103000000.0,2973000000.0,822000000.0,-8000000.0,971000000.0,-191000000.0,316000000.0,-432000000.0,-65000000.0,-452000000.0,56000000.0,316000000.0,316000000.0,-11000000.0,,-210000000.0,,,835000000.0,1322000000.0,4000000.0,1799000000.0,2234000000.0,,-408000000.0,387000000.0,1087000000.0,435000000.0,-83000000.0,,339000000.0,,27000000.0,491000000.0,128000000.0,5308000000.0,971000000.0,-75000000.0,638000000.0,-17000000.0,40000000.0,-797000000.0,1000000000.0,68000000.0,3970000000.0,3000000.0,340000000.0,8541000000.0,1171000000.0,165000000.0,-177000000.0,"Agilent Technologies, Inc.",USD,Healthcare,Diagnostics & Research,-121.9844,37.3483,2018,1799000000.0,2677000000.0,776000000.0,910000000.0,-797000000.0,1087000000.0,1000000.0
A,2019-10-31,,2805000000.0,-124000000.0,3189000000.0,,-3000000.0,919000000.0,4748000000.0,-152000000.0,5163000000.0,-152000000.0,,-1590000000.0,-514000000.0,-18000000.0,1382000000.0,238000000.0,4120000000.0,48000000.0,3593000000.0,850000000.0,-8000000.0,1043000000.0,-206000000.0,1071000000.0,-866000000.0,-106000000.0,-739000000.0,54000000.0,1071000000.0,1071000000.0,-23000000.0,,600000000.0,,,998000000.0,1358000000.0,,1791000000.0,2358000000.0,,-514000000.0,404000000.0,1021000000.0,666000000.0,-36000000.0,,611000000.0,,-23000000.0,1107000000.0,130000000.0,5277000000.0,1043000000.0,-74000000.0,679000000.0,2000000.0,29000000.0,-299000000.0,833000000.0,102000000.0,4704000000.0,3000000.0,354000000.0,9452000000.0,2080000000.0,410000000.0,-155000000.0,"Agilent Technologies, Inc.",USD,Healthcare,Diagnostics & Research,-121.9844,37.3483,2019,2407000000.0,1109000000.0,930000000.0,865000000.0,-299000000.0,1021000000.0,0.0
A,2020-10-31,,2837000000.0,-203000000.0,3415000000.0,,-9000000.0,842000000.0,4873000000.0,123000000.0,5339000000.0,220000000.0,,-147000000.0,-522000000.0,81000000.0,1441000000.0,308000000.0,4294000000.0,440000000.0,3602000000.0,1020000000.0,-4000000.0,1045000000.0,-222000000.0,719000000.0,59000000.0,-107000000.0,-506000000.0,60000000.0,719000000.0,719000000.0,-20000000.0,,-45000000.0,,,1127000000.0,1395000000.0,,2284000000.0,2502000000.0,,-522000000.0,397000000.0,921000000.0,496000000.0,-68000000.0,,601000000.0,,-153000000.0,831000000.0,127000000.0,5311000000.0,1045000000.0,-78000000.0,720000000.0,2000000.0,2000000.0,-717000000.0,876000000.0,158000000.0,4754000000.0,3000000.0,354000000.0,9627000000.0,1467000000.0,380000000.0,-119000000.0,"Agilent Technologies, Inc.",USD,Healthcare,Diagnostics & Research,-121.9844,37.3483,2020,2359000000.0,1948000000.0,1038000000.0,802000000.0,-717000000.0,921000000.0,1000000.0
A,2021-10-31,91000000.0,3407000000.0,-44000000.0,3799000000.0,,-5000000.0,1360000000.0,5389000000.0,150000000.0,6319000000.0,56000000.0,,-749000000.0,-282000000.0,348000000.0,1484000000.0,321000000.0,4915000000.0,433000000.0,3975000000.0,1123000000.0,-7000000.0,1404000000.0,-236000000.0,1210000000.0,43000000.0,-128000000.0,-864000000.0,55000000.0,1210000000.0,1210000000.0,-10000000.0,,356000000.0,,,1238000000.0,1562000000.0,,2729000000.0,2912000000.0,,-282000000.0,441000000.0,1485000000.0,584000000.0,-136000000.0,,642000000.0,,98000000.0,981000000.0,156000000.0,5320000000.0,1404000000.0,-81000000.0,830000000.0,3000000.0,64000000.0,-696000000.0,749000000.0,185000000.0,5316000000.0,3000000.0,446000000.0,10705000000.0,1708000000.0,309000000.0,-188000000.0,"Agilent Technologies, Inc.",USD,Healthcare,Diagnostics & Research,-121.9844,37.3483,2021,2729000000.0,2091000000.0,1172000000.0,1296000000.0,-696000000.0,1485000000.0,1000000.0
AA,2018-12-31,,3353000000.0,-452000000.0,4328000000.0,,,1625000000.0,5618000000.0,732000000.0,13403000000.0,1279000000.0,1000000.0,-405000000.0,-4565000000.0,570000000.0,1113000000.0,733000000.0,11326000000.0,5410000000.0,151000000.0,8450000000.0,-686000000.0,2077000000.0,-19000000.0,250000000.0,-249000000.0,-43000000.0,-50000000.0,23000000.0,250000000.0,893000000.0,-7000000.0,125000000.0,425000000.0,,,1003000000.0,387000000.0,1970000000.0,1801000000.0,10050000000.0,,-4565000000.0,31000000.0,448000000.0,855000000.0,-306000000.0,,1786000000.0,,-1541000000.0,57000000.0,76000000.0,9611000000.0,2077000000.0,-122000000.0,1819000000.0,-4000000.0,-165000000.0,-288000000.0,3824000000.0,1360000000.0,8544000000.0,2000000.0,1663000000.0,16132000000.0,2919000000.0,560000000.0,-399000000.0,Alcoa Corporation,USD,Basic Materials,Aluminum,,,2018,1802000000.0,1215000000.0,830000000.0,49000000.0,-288000000.0,448000000.0,
AA,2019-12-31,,1921000000.0,-1186000000.0,3530000000.0,,,-438000000.0,4112000000.0,415000000.0,10433000000.0,1536000000.0,1000000.0,-468000000.0,-4974000000.0,-555000000.0,879000000.0,713000000.0,9685000000.0,3910000000.0,150000000.0,8040000000.0,-439000000.0,748000000.0,-19000000.0,-1125000000.0,-233000000.0,283000000.0,-150000000.0,2000000.0,-1125000000.0,-853000000.0,-112000000.0,38000000.0,-7000000.0,,,660000000.0,395000000.0,1774000000.0,1799000000.0,8512000000.0,,-4974000000.0,27000000.0,686000000.0,604000000.0,137000000.0,,1746000000.0,,-375000000.0,52000000.0,84000000.0,9639000000.0,748000000.0,-121000000.0,1644000000.0,-7000000.0,-153000000.0,-444000000.0,4283000000.0,1113000000.0,8745000000.0,2000000.0,1484000000.0,14631000000.0,2563000000.0,642000000.0,-379000000.0,Alcoa Corporation,USD,Basic Materials,Aluminum,,,2019,1900000000.0,967000000.0,546000000.0,307000000.0,-444000000.0,686000000.0,
AA,2020-12-31,,1362000000.0,-198000000.0,4520000000.0,,,173000000.0,3311000000.0,187000000.0,9286000000.0,278000000.0,2000000.0,-167000000.0,-5629000000.0,-725000000.0,1607000000.0,653000000.0,8915000000.0,3121000000.0,145000000.0,7326000000.0,-225000000.0,371000000.0,-19000000.0,-170000000.0,727000000.0,16000000.0,-150000000.0,1000000.0,-170000000.0,-14000000.0,-12000000.0,-3000000.0,738000000.0,,,556000000.0,314000000.0,1705000000.0,2463000000.0,7924000000.0,,-5629000000.0,27000000.0,394000000.0,824000000.0,122000000.0,,1773000000.0,,-649000000.0,45000000.0,714000000.0,9663000000.0,371000000.0,-146000000.0,1398000000.0,-14000000.0,25000000.0,514000000.0,4538000000.0,1051000000.0,9844000000.0,2000000.0,1403000000.0,14860000000.0,2761000000.0,655000000.0,-353000000.0,Alcoa Corporation,USD,Basic Materials,Aluminum,,,2020,2547000000.0,1759000000.0,471000000.0,41000000.0,514000000.0,394000000.0,
AA,2021-12-31,,3053000000.0,-882000000.0,5026000000.0,,,1199000000.0,4672000000.0,629000000.0,12152000000.0,1078000000.0,1000000.0,565000000.0,-4592000000.0,-315000000.0,1814000000.0,664000000.0,10071000000.0,4493000000.0,144000000.0,6772000000.0,-215000000.0,2081000000.0,-19000000.0,429000000.0,314000000.0,-414000000.0,-150000000.0,25000000.0,429000000.0,570000000.0,-11000000.0,3000000.0,-799000000.0,,,884000000.0,274000000.0,1612000000.0,1726000000.0,9099000000.0,,-4592000000.0,31000000.0,920000000.0,1055000000.0,-639000000.0,,1849000000.0,,-853000000.0,35000000.0,58000000.0,9577000000.0,2081000000.0,-195000000.0,1956000000.0,-13000000.0,354000000.0,-1158000000.0,3728000000.0,1199000000.0,8741000000.0,2000000.0,1674000000.0,15025000000.0,3223000000.0,506000000.0,-390000000.0,Alcoa Corporation,USD,Basic Materials,Aluminum,,,2021,1866000000.0,1803000000.0,757000000.0,530000000.0,-1158000000.0,920000000.0,
AAL,2018-12-31,4485000000.0,12204000000.0,-1873000000.0,8637000000.0,,1161000000.0,1884000000.0,-169000000.0,472000000.0,44541000000.0,528000000.0,3213000000.0,-1973000000.0,-5896000000.0,758000000.0,275000000.0,2159000000.0,40784000000.0,-6397000000.0,4091000000.0,41971000000.0,-62000000.0,3757000000.0,-186000000.0,1412000000.0,-112000000.0,222000000.0,-837000000.0,2970000000.0,1412000000.0,1412000000.0,500000000.0,5088000000.0,-587000000.0,,,1706000000.0,1520000000.0,,20566000000.0,32337000000.0,,-5896000000.0,,3533000000.0,7606000000.0,,,3555000000.0,,-655000000.0,2137000000.0,154000000.0,4964000000.0,3757000000.0,-1056000000.0,1522000000.0,,-133000000.0,-1672000000.0,13572000000.0,189000000.0,60749000000.0,5000000.0,1773000000.0,60580000000.0,18096000000.0,1145000000.0,-3745000000.0,American Airlines Group Inc.,USD,Industrials,Airlines,-97.0503,32.8247,2018,34029000000.0,-9459000000.0,1706000000.0,-212000000.0,-1672000000.0,3533000000.0,1207000000.0
AAL,2019-12-31,3546000000.0,13303000000.0,-1633000000.0,8206000000.0,,1109000000.0,2256000000.0,-118000000.0,570000000.0,45768000000.0,678000000.0,2749000000.0,-2243000000.0,-6331000000.0,2264000000.0,280000000.0,2318000000.0,41879000000.0,-6293000000.0,4091000000.0,42058000000.0,-63000000.0,3889000000.0,-178000000.0,1686000000.0,4000000.0,73000000.0,-1097000000.0,2970000000.0,1686000000.0,1686000000.0,960000000.0,5428000000.0,-230000000.0,,,1750000000.0,2004000000.0,,20896000000.0,32465000000.0,,-6331000000.0,,3815000000.0,8001000000.0,,,3352000000.0,,-1812000000.0,2084000000.0,158000000.0,3945000000.0,3889000000.0,-1095000000.0,1851000000.0,,872000000.0,-1568000000.0,12927000000.0,204000000.0,60113000000.0,4000000.0,2062000000.0,59995000000.0,18311000000.0,645000000.0,-4366000000.0,American Airlines Group Inc.,USD,Industrials,Airlines,-97.0503,32.8247,2019,33444000000.0,-10105000000.0,1750000000.0,-453000000.0,-1568000000.0,3815000000.0,904000000.0
AAL,2020-12-31,6619000000.0,-5166000000.0,-395000000.0,11095000000.0,,467000000.0,-11453000000.0,-6867000000.0,-2568000000.0,17337000000.0,-1245000000.0,2697000000.0,-4342000000.0,-7103000000.0,-6664000000.0,245000000.0,2370000000.0,28395000000.0,-12987000000.0,4091000000.0,38292000000.0,-5000000.0,-11058000000.0,-43000000.0,-8885000000.0,109000000.0,538000000.0,-173000000.0,2970000000.0,-8885000000.0,-8885000000.0,-3029000000.0,3186000000.0,8245000000.0,,,1342000000.0,666000000.0,,29324000000.0,22503000000.0,,-7103000000.0,,-6543000000.0,6790000000.0,,,6340000000.0,,776000000.0,2029000000.0,609000000.0,6894000000.0,-11058000000.0,-1227000000.0,1614000000.0,,-97000000.0,10994000000.0,15733000000.0,161000000.0,68875000000.0,6000000.0,1196000000.0,62008000000.0,16569000000.0,3239000000.0,-2131000000.0,American Airlines Group Inc.,USD,Industrials,Airlines,-97.0503,32.8247,2020,41021000000.0,-5474000000.0,1342000000.0,-8501000000.0,10994000000.0,-6543000000.0,1016000000.0
AAL,2021-12-31,12158000000.0,1934000000.0,2629000000.0,17336000000.0,,-210000000.0,-2548000000.0,-7340000000.0,-555000000.0,29882000000.0,-679000000.0,2315000000.0,-5983000000.0,-5942000000.0,-8638000000.0,273000000.0,2335000000.0,35059000000.0,-13419000000.0,4091000000.0,36870000000.0,-1000000.0,-5177000000.0,,-1993000000.0,9000000.0,-304000000.0,-18000000.0,460000000.0,-1993000000.0,-1993000000.0,-5554000000.0,3994000000.0,4847000000.0,,,1505000000.0,1098000000.0,,35008000000.0,27948000000.0,,-5942000000.0,,704000000.0,8983000000.0,,,5943000000.0,,-510000000.0,1988000000.0,990000000.0,7234000000.0,-5177000000.0,-1800000000.0,1795000000.0,,1855000000.0,5288000000.0,12620000000.0,239000000.0,73807000000.0,6000000.0,1772000000.0,66467000000.0,19006000000.0,3556000000.0,-412000000.0,American Airlines Group Inc.,USD,Industrials,Airlines,-97.0503,32.8247,2021,46177000000.0,-1670000000.0,1505000000.0,292000000.0,5288000000.0,704000000.0,374000000.0
AAP,2018-12-29,,4219413000.0,-62411000.0,6082454000.0,,,555264000.0,3550813000.0,131417000.0,9580554000.0,61867000.0,210000.0,-191827000.0,-470147000.0,3326155000.0,896527000.0,238184000.0,8962879000.0,2009983000.0,990237000.0,1368985000.0,44000.0,617675000.0,-17819000.0,423847000.0,349590000.0,-21471000.0,-281354000.0,3200000.0,423847000.0,423847000.0,,,32014000.0,,,624972000.0,3601738000.0,,1045720000.0,5361141000.0,,-44193000.0,,811028000.0,269657000.0,-206125000.0,,48379000.0,,29233000.0,550593000.0,198408000.0,694797000.0,617675000.0,-56588000.0,4362547000.0,-5696000.0,285493000.0,-263915000.0,558165000.0,,5489835000.0,8000.0,3172790000.0,9040648000.0,3885950000.0,,-193715000.0,"Advance Auto Parts, Inc.",USD,Consumer Cyclical,Specialty Retail,-78.5799,35.8334,2018,1045720000.0,2196504000.0,625933000.0,617313000.0,-263915000.0,811028000.0,1888000.0
AAP,2019-12-28,,4271101000.0,-129747000.0,5695543000.0,,,637746000.0,3549081000.0,150850000.0,9709003000.0,79694000.0,,-462939000.0,-958958000.0,3772848000.0,418665000.0,238371000.0,8941510000.0,1847085000.0,992240000.0,3798538000.0,-481000.0,767493000.0,-17185000.0,486896000.0,-477862000.0,-62837000.0,-498435000.0,3334000.0,486896000.0,486896000.0,,,-369386000.0,,,689469000.0,3476108000.0,,747320000.0,5437902000.0,,-34569000.0,,866909000.0,201725000.0,-63130000.0,,52448000.0,,-57870000.0,709756000.0,155241000.0,735183000.0,767493000.0,-39898000.0,4432168000.0,321000.0,245785000.0,-882153000.0,457263000.0,,7699444000.0,8000.0,3421987000.0,11248525000.0,4477702000.0,,-270129000.0,"Advance Auto Parts, Inc.",USD,Consumer Cyclical,Specialty Retail,-78.5799,35.8334,2019,2764479000.0,1217841000.0,671412000.0,395261000.0,-882153000.0,866909000.0,8709000.0
AAP,2021-01-02,,4484775000.0,-148900000.0,6270001000.0,,,651015000.0,3559512000.0,157994000.0,10106321000.0,107623000.0,,-266897000.0,-1420839000.0,4196634000.0,834992000.0,250081000.0,9306406000.0,1884795000.0,993590000.0,3842589000.0,-7753000.0,799915000.0,-56347000.0,493021000.0,416327000.0,-59014000.0,-469691000.0,3270000.0,493021000.0,493021000.0,,,244524000.0,,,749999000.0,3657523000.0,,1032984000.0,5621546000.0,,-26759000.0,,969688000.0,153454000.0,-101449000.0,,52329000.0,,62938000.0,681127000.0,146811000.0,783709000.0,799915000.0,-46886000.0,4538199000.0,-467000.0,216488000.0,-285997000.0,488726000.0,,8280124000.0,8000.0,3640639000.0,11839636000.0,4743915000.0,,-267576000.0,"Advance Auto Parts, Inc.",USD,Consumer Cyclical,Specialty Retail,-78.5799,35.8334,2021,3371971000.0,1095169000.0,708658000.0,822623000.0,-1064112000.0,1112262000.0,2325000.0
ABBN.SW,2018-12-31,723435974.7981187,8741179341.556482,-255031502.351584,22216190433.9338,,-242838761.2033011,2153034874.434289,14176093708.403584,552737598.7221582,28106300470.3168,-218453278.9067353,1470241370.1304464,-3134550536.8710623,-6229474665.010205,20157649303.398705,3500332771.3195496,870764930.3398705,25698234093.53093,590331883.9293637,10936888810.009762,4199383263.821102,-171714437.8383175,2408066376.785873,-1744578045.9668117,2207902209.601562,-1098362765.107818,-164602005.50181916,-254015440.58922708,42674594.01899015,2207902209.601562,1600297275.7121308,411505013.7545479,-46738841.06841779,1325960599.875765,,,7587949241.281392,5219509273.227438,591347945.6917207,6561726861.300914,19365121128.760315,734612654.1840447,-5396304019.877541,1160342532.6115894,2970964593.1316,9237017481.586657,-341396752.1519212,,5029505723.666697,,199148105.42195404,2648873014.46446,5872836986.422931,56899458.69198687,2408066376.785873,-309898837.51885706,4352808589.936996,-133104090.868755,461292040.1100364,-801672730.4996006,4950252906.202858,123959535.00754282,30387359126.80806,191019611.3230988,4495057236.666963,45154800780.903366,18743291330.197887,1022158132.9310498,-784399680.5395333,ABB Ltd,CHF,Industrials,Electrical Equipment & Parts,8.5512,47.4119,2018,8756420267.991837,3472899103.735913,6065888721.270743,2186564912.592067,-801672730.4996006,2970964593.1316,73156446.8896974
ABBN.SW,2019-12-31,585815736.134144,9273690805.233091,-815587985.995946,27384298138.93495,,-272207665.37681955,1927188870.462502,13999547079.417725,799027823.8437442,28957513543.39413,307398009.9502487,1482134512.6220746,-843533259.6277869,-6598189607.517964,20327599041.827896,3630815551.870278,918053989.3126956,26214736686.935688,464719550.3961672,11203984706.099133,5139860327.98968,-136621337.7556661,2742776856.458448,-1733641975.3086417,1489379583.563663,102466003.31674956,-76590749.95393403,-3154710889.9944715,10350101.34512622,1489379583.563663,1128161046.618758,83835820.89552237,-22770222.95927768,428494195.6882255,,,7720140593.329647,5314777040.722314,469894601.0687304,6849697070.204532,19683822738.161045,453334438.9165284,-5785706651.925556,1238907131.0116084,2406398562.741846,10884166574.534733,-188371844.4812972,,1554585222.037958,,-251507462.68656716,2330842822.9224243,10919356919.108162,75555739.8194214,2742776856.458448,-96255942.50967383,4330482402.80081,-28980283.766353413,134551317.48664084,-1431419016.030956,4526099318.223696,108676064.1238253,33252805601.62152,194581905.28837293,4505399115.533443,47722247282.10797,20975515386.032795,941859222.406486,-788677722.4986179,ABB Ltd,CHF,Industrials,Electrical Equipment & Parts,8.5512,47.4119,2019,10433937166.021742,6408782752.902155,6175905472.636815,1617720840.243228,-1431419016.030956,2406398562.741846,84870831.030035
ABBN.SW,2020-12-31,2394673949.268654,9100442603.221626,-1181433067.9503796,21840607850.398075,,10426146824.6621,955370394.3714128,17818055452.693947,563452693.9455657,29688049805.59156,-5361888539.159415,1266632568.0429552,7679314941.677467,-8556301795.963711,26066503054.98982,3723786150.712831,970138307.7207924,27551246343.269768,3133069616.7376413,12325527680.059248,5842413719.6815405,-113599333.45676728,2136803462.3217924,-1972084428.80948,5845821699.685244,405549620.4406592,97695426.77281985,-3462507683.7622666,468029253.8418812,5845821699.685244,391917700.4258471,-1796005461.9514906,-144271153.49009442,-4206583317.904092,,,8866427976.300686,5843549713.0161085,356701907.0542492,5302816885.761896,20587607202.36993,5520927605.998889,-4546245324.939826,1264360581.3738198,1923236715.42307,7171525921.125718,222654693.57526383,,2192467135.715608,,180622940.19626,2359458155.897056,1541542955.0083318,94287446.76911683,2136803462.3217924,-508925013.8863174,5076754212.182929,89743473.43084614,-14767913.349379744,-9286745510.090725,4673476578.411406,2115219588.9650064,28500936770.96834,213566746.89872247,5192625532.308832,46675694130.71654,17512473245.695244,957642381.040548,-788379374.1899649,ABB Ltd,CHF,Industrials,Electrical Equipment & Parts,8.5512,47.4119,2020,8090544528.790965,4328134604.702833,7289669227.920755,1134857341.233105,-9286745510.090725,1923236715.42307,129503240.14071468
