ticker,date,shortTermInvestments,grossProfit,totalOtherIncomeExpenseNet,totalCurrentAssets,effectOfAccountingCharges,otherCashflowsFromInvestingActivities,incomeBeforeTax,totalStockholderEquity,incomeTaxExpense,totalRevenue,changeToNetincome,shortLongTermDebt,totalCashflowsFromInvestingActivities,treasuryStock,retainedEarnings,cash,depreciation,totalOperatingExpenses,netTangibleAssets,goodWill,propertyPlantEquipment,otherCashflowsFromFinancingActivities,operatingIncome,dividendsPaid,netIncome,changeInCash,changeToAccountReceivables,repurchaseOfStock,issuanceOfStock,netIncomeApplicableToCommonShares,netIncomeFromContinuingOps,investments,otherOperatingExpenses,netBorrowings,extraordinaryItems,nonRecurring,netReceivables,sellingGeneralAdministrative,minorityInterest,longTermDebt,costOfRevenue,discontinuedOperations,otherStockholderEquity,researchDevelopment,totalCashFromOperatingActivities,otherCurrentLiab,changeToInventory,deferredLongTermLiab,otherAssets,otherItems,changeToOperatingActivities,intangibleAssets,otherCurrentAssets,capitalSurplus,ebit,interestExpense,inventory,effectOfExchangeRate,changeToLiabilities,totalCashFromFinancingActivities,otherLiab,longTermInvestments,totalLiab,commonStock,accountsPayable,totalAssets,totalCurrentLiabilities,deferredLongTermAssetCharges,capitalExpenditures,name,currency,sector,subsector
SRE,2021-03-31,,178431500.0,10592400.0,529620000.0,,378300.0,136944600.0,2842924500.0,19923800.0,410959900.0,4665700.0,66454699.99999999,-164056100.0,-50313899.99999999,1792385399.9999998,91422500.0,55736199.99999999,284607700.0,2590850600.0,202012200.0,5234284900.0,756599.9999999999,126352200.0,-42495700.0,112859500.0,-26102700.0,,-4665700.0,630500.0,110211400.0,117020800.0,-15510299.999999998,,-4917900.0,,,263801200.0,-3656900.0,202894900.0,2661466600.0,232528400.0,,-50313899.99999999,,189402200.0,366194400.0,,253461000.0,762526699.9999999,,16140799.999999998,50061699.99999999,139844900.0,,126352200.0,-32659900.0,34551400.0,-126100.0,0.0,-51322699.99999999,1626185599.9999998,1773722599.9999998,5323059300.0,1100853000.0,170739400.0,8552228099.999999,866937499.9999999,16645199.999999998,-148924100.0,Sempra,USD,Utilities,Utilities—Diversified
SRE,2021-06-30,,115381500.0,19671600.0,474136000.0,,756599.9999999999,74777300.0,3026021699.9999995,17527900.0,345640100.0,-19041100.0,67085199.99999999,-162290700.0,-55988399.99999999,1802095100.0,42243500.0,58384299.99999999,290534400.0,2775839300.0,202012200.0,5350296900.0,-1261000.0,55105699.99999999,-46026500.0,55988399.99999999,-51322699.99999999,,-126100.0,630500.0,53466399.99999999,57249399.99999999,-6304999.999999999,,62545599.99999999,,,244507900.0,1891500.0,30390100.0,2670167500.0,230258600.0,,-55988399.99999999,,94953300.0,360393800.0,,279437600.0,804770199.9999999,,-378300.0,48170199.99999999,144636700.0,,55105699.99999999,-32659900.0,42747900.0,252200.0,0.0,15762499.999999998,1651153399.9999998,1772083299.9999998,5411707600.0,1279915000.0,162795100.0,8651468800.0,922043200.0,21058700.0,-156742300.0,Sempra,USD,Utilities,Utilities—Diversified
SRE,2021-09-30,,122947500.0,-178053200.0,579177300.0,,46026500.0,-122821400.0,2984156499.9999995,-43126200.0,379939300.0,122695300.0,382839600.0,-109454800.0,-52709799.99999999,1676121199.9999998,110085300.0,59393099.99999999,324707500.0,2734730700.0,202012200.0,5454707700.0,-28120300.0,55231799.99999999,-44891600.0,-80325700.0,67589600.0,,-126100.0,,-81712800.0,-79695200.0,-6431099.999999999,,158759900.0,,,253334900.0,8322599.999999999,6304999.999999999,2411788600.0,256991800.0,,-52709799.99999999,,91548600.0,628734600.0,,287508000.0,842347999.9999999,,-10214100.0,47413599.99999999,168974000.0,,55231799.99999999,-32659900.0,46783099.99999999,-126100.0,0.0,85621900.0,1571458199.9999998,1760860399.9999998,5783954800.0,1360745100.0,176540000.0,8886519200.0,1632238399.9999998,19041100.0,-149050200.0,Sempra,USD,Utilities,Utilities—Diversified
SSW.JO,2020-09-30,,1685339109.9999998,-249072720.0,6587791859.999999,,14741089.999999998,1494146289.9999998,8635365830.0,176987655.0,4563161785.0,-22023365.0,111194980.0,-319871565.0,3213822429.9999995,1609048609.9999998,2552238780.0,304726955.0,2819942775.0,7731834109.999999,903531720.0,7678935159.999999,,1743219009.9999998,-93704910.0,1256391045.0,516965865.0,-136629350.0,-5302505.0,,1256391045.0,1317158635.0,6443709.999999999,170474590.0,57211569.99999999,,,842549759.9999999,-24816480.0,281921770.0,2206371700.0,2877822675.0,,3224427439.9999995,,898330094.9999999,395071300.0,-569139740.0,,924527370.0,,-61353954.99999999,,,,1743219009.9999998,-66795169.99999999,3146497639.9999995,-19696820.0,110886035.0,-41795845.0,3553472779.9999995,815614799.9999999,7993113309.999999,3812494790.0,545395110.0,16910400909.999998,2205123310.0,198784040.0,-345583355.0,Sibanye Stillwater Limited,ZAc,Basic Materials,Gold
SSW.JO,2020-12-31,,13365100000.0,-1975200000.0,52242600000.0,,116900000.0,11848900000.0,68480300000.0,1403550000.0,36186850000.0,-174650000.0,881800000.0,-2536650000.0,25486300000.0,12760100000.0,20239800000.0,2416550000.0,22362750000.0,61315100000.0,7165200000.0,60895600000.0,,13824100000.0,-743100000.0,9963450000.0,4099650000.0,-1083500000.0,-42050000.0,,9963450000.0,10445350000.0,51100000.0,1351900000.0,453700000.0,,,6681600000.0,-196800000.0,2235700000.0,17497000000.0,22821750000.0,,25570400000.0,,7123950000.0,3133000000.0,-4513400000.0,,7331700000.0,,-486550000.0,,,,13824100000.0,-529700000.0,24952400000.0,-156200000.0,879350000.0,-331450000.0,28179800000.0,6468000000.0,63387100000.0,30233900000.0,4325100000.0,134103100000.0,17487100000.0,1576400000.0,-2740550000.0,Sibanye Stillwater Limited,ZAc,Basic Materials,Gold
SSW.JO,2021-03-31,,20900000000.0,-906500000.0,63820000000.0,,296000000.0,17191500000.0,82014000000.0,4532000000.0,44976500000.0,-604500000.0,6548000000.0,-2911000000.0,24733000000.0,28063000000.0,26097000000.0,1899000000.0,26878500000.0,75038000000.0,6976000000.0,61548000000.0,,18098000000.0,-4830000000.0,12418000000.0,2928500000.0,,-371000000.0,,12418000000.0,12659500000.0,-150000000.0,560000000.0,-403500000.0,,,8286000000.0,192500000.0,1325000000.0,10635000000.0,24076500000.0,,24733000000.0,,11478000000.0,1660000000.0,,,6611000000.0,,-2234500000.0,,,,18098000000.0,-459000000.0,29437000000.0,-34000000.0,0.0,-5604500000.0,28949000000.0,7502000000.0,63118000000.0,29218000000.0,14844000000.0,146457000000.0,23348000000.0,684000000.0,-2793000000.0,Sibanye Stillwater Limited,ZAc,Basic Materials,Gold
SSW.JO,2021-06-30,,20900000000.0,-906500000.0,63820000000.0,,296000000.0,17191500000.0,82014000000.0,4532000000.0,44976500000.0,-604500000.0,6548000000.0,-2911000000.0,24733000000.0,28063000000.0,26097000000.0,1899000000.0,26878500000.0,75038000000.0,6976000000.0,61548000000.0,,18098000000.0,-4830000000.0,12418000000.0,2928500000.0,,-371000000.0,,12418000000.0,12659500000.0,-150000000.0,560000000.0,-403500000.0,,,8286000000.0,192500000.0,1325000000.0,10635000000.0,24076500000.0,,24733000000.0,,11478000000.0,1660000000.0,,,6611000000.0,,-2234500000.0,,,,18098000000.0,-459000000.0,29437000000.0,-34000000.0,0.0,-5604500000.0,28949000000.0,7502000000.0,63118000000.0,29218000000.0,14844000000.0,146457000000.0,23348000000.0,684000000.0,-2793000000.0,Sibanye Stillwater Limited,ZAc,Basic Materials,Gold
STE,2021-03-31,,386852000.0,-32399000.0,1211754000.0,,,137519000.0,3880990000.0,49369000.0,873531000.0,27755000.0,,-118256000.0,-61243000.0,1939408000.0,220531000.0,59044000.0,703613000.0,-43465000.0,3026049000.0,1385542000.0,-9151000.0,169918000.0,-34141000.0,88851000.0,-31971000.0,-48498000.0,-86000.0,708000.0,88851000.0,88150000.0,-4400000.0,,-54243000.0,,,609406000.0,199420000.0,10478000.0,1650540000.0,486679000.0,,-61243000.0,17514000.0,187855000.0,165955000.0,11289000.0,,52720000.0,,25653000.0,898406000.0,57000.0,,169918000.0,-10124000.0,315067000.0,-4657000.0,23761000.0,-96913000.0,324870000.0,,2683003000.0,2002825000.0,156950000.0,6574471000.0,577920000.0,,-74765000.0,STERIS plc,USD,Healthcare,Medical Devices
STE,2021-06-30,,426282000.0,-184311000.0,2007860000.0,,,-28977000.0,6574580000.0,-7075000.0,968422000.0,48793000.0,6875000.0,-603532000.0,-36817000.0,1874559000.0,534774000.0,83621000.0,813088000.0,-1760333000.0,5286594000.0,1706789000.0,-42377000.0,155334000.0,-34148000.0,-21807000.0,314243000.0,41732000.0,-10670000.0,1710000.0,-21807000.0,-21902000.0,,,904295000.0,,,743420000.0,252756000.0,10435000.0,3252684000.0,542140000.0,,-36817000.0,18192000.0,97426000.0,207230000.0,-1660000.0,,51445000.0,,-48639000.0,3048319000.0,619000.0,,155334000.0,-21812000.0,593067000.0,1539000.0,-4614000.0,818810000.0,942939000.0,,5515992000.0,4736838000.0,232186000.0,12101007000.0,1145025000.0,,-56396000.0,STERIS plc,USD,Healthcare,Medical Devices
STE,2021-09-30,,480344000.0,-44510000.0,1904627000.0,,,89607000.0,6535644000.0,19982000.0,1196985000.0,113852000.0,21875000.0,-76803000.0,-105733000.0,1893196000.0,383494000.0,118042000.0,1062868000.0,-1551470000.0,5132697000.0,1710587000.0,-1225000.0,134117000.0,-42959000.0,69811000.0,-151280000.0,-25800000.0,-14081000.0,6119000.0,69811000.0,69625000.0,,,-186961000.0,,,762003000.0,327395000.0,9287000.0,3417649000.0,716641000.0,,-105733000.0,18832000.0,171340000.0,222411000.0,-56237000.0,,50120000.0,,-52682000.0,2954417000.0,1145000.0,,134117000.0,-23036000.0,564532000.0,-6710000.0,4354000.0,-239107000.0,836474000.0,,5207517000.0,4748181000.0,219255000.0,11752448000.0,785701000.0,,-76973000.0,STERIS plc,USD,Healthcare,Medical Devices
STE,2021-12-31,,538114000.0,-29615000.0,1927094000.0,,,182409000.0,6611191000.0,39315000.0,1208971000.0,2302000.0,127875000.0,-79800000.0,-136878000.0,1989870000.0,359089000.0,117610000.0,996947000.0,-1380173000.0,5115323000.0,1715613000.0,-3553000.0,212024000.0,-43011000.0,143623000.0,-24405000.0,5561000.0,-3917000.0,,143623000.0,143094000.0,,,-138784000.0,,,752132000.0,301266000.0,12478000.0,3171634000.0,670857000.0,,-136878000.0,24824000.0,244314000.0,241272000.0,-34241000.0,,55895000.0,,20252000.0,2876041000.0,685000.0,,212024000.0,-22971000.0,594599000.0,346000.0,-10793000.0,-189265000.0,827222000.0,,5066297000.0,4758199000.0,207152000.0,11689966000.0,904307000.0,,-81122000.0,STERIS plc,USD,Healthcare,Medical Devices
STLA,2020-09-30,598000000.0,3538000000.0,-593000000.0,35258000000.0,,9000000.0,1026000000.0,21294000000.0,203000000.0,17807000000.0,229500000.0,199000000.0,-1009500000.0,-1051000000.0,21450000000.0,22303000000.0,362500000.0,16188000000.0,6272000000.0,4364000000.0,12782000000.0,-999500000.0,1619000000.0,-651000000.0,789000000.0,3560000000.0,-180000000.0,-80000000.0,2500000.0,789000000.0,823000000.0,,-38500000.0,1256500000.0,,,5236000000.0,1324000000.0,2580000000.0,9620000000.0,14269000000.0,495000000.0,-868000000.0,633500000.0,4471000000.0,12919000000.0,468000000.0,,2330000000.0,,-225500000.0,10589000000.0,125000000.0,,1619000000.0,-75500000.0,5366000000.0,-152000000.0,2584000000.0,179500000.0,7740000000.0,1241000000.0,49636000000.0,895000000.0,15166000000.0,73510000000.0,30813000000.0,1096000000.0,-508500000.0,Stellantis N.V.,USD,Consumer Cyclical,Auto Manufacturers
STLA,2020-12-31,598000000.0,3538000000.0,-593000000.0,35258000000.0,,9000000.0,1026000000.0,21294000000.0,203000000.0,17807000000.0,229500000.0,199000000.0,-1009500000.0,-1051000000.0,21450000000.0,22303000000.0,362500000.0,16188000000.0,6272000000.0,4364000000.0,12782000000.0,-999500000.0,1619000000.0,-651000000.0,789000000.0,3560000000.0,-180000000.0,-80000000.0,2500000.0,789000000.0,823000000.0,,-38500000.0,1256500000.0,,,5236000000.0,1324000000.0,2580000000.0,9620000000.0,14269000000.0,495000000.0,-868000000.0,633500000.0,4471000000.0,12919000000.0,468000000.0,,2330000000.0,,-225500000.0,10589000000.0,125000000.0,,1619000000.0,-75500000.0,5366000000.0,-152000000.0,2584000000.0,179500000.0,7740000000.0,1241000000.0,49636000000.0,895000000.0,15166000000.0,73510000000.0,30813000000.0,1096000000.0,-508500000.0,Stellantis N.V.,USD,Consumer Cyclical,Auto Manufacturers
STLA,2021-03-31,504000000.0,7154500000.0,-52500000.0,66923000000.0,,-1998500000.0,3764500000.0,46332000000.0,864500000.0,36305000000.0,-1523500000.0,5773000000.0,6903500000.0,1110000000.0,45191000000.0,40812000000.0,952500000.0,32488000000.0,2104000000.0,13565000000.0,34658000000.0,-21000000.0,3817000000.0,-651000000.0,3390000000.0,8959500000.0,-2000000.0,-1000000.0,121000000.0,3390000000.0,2900000000.0,,,1100000000.0,,,6048000000.0,2314500000.0,406000000.0,22765000000.0,29150500000.0,495000000.0,1110000000.0,1023000000.0,2807500000.0,13957000000.0,527500000.0,,6104000000.0,,460000000.0,30663000000.0,3548000000.0,,3817000000.0,-100000000.0,12181000000.0,149000000.0,-1368000000.0,-900500000.0,27270000000.0,6251000000.0,111804000000.0,31000000.0,27402000000.0,158542000000.0,59683000000.0,1371000000.0,-2311500000.0,Stellantis N.V.,USD,Consumer Cyclical,Auto Manufacturers
STLA,2021-06-30,504000000.0,7154500000.0,-52500000.0,66923000000.0,,-1998500000.0,3764500000.0,46332000000.0,864500000.0,36305000000.0,-1523500000.0,5773000000.0,6903500000.0,1110000000.0,45191000000.0,40812000000.0,952500000.0,32488000000.0,2104000000.0,13565000000.0,34658000000.0,-21000000.0,3817000000.0,-651000000.0,3390000000.0,8959500000.0,-2000000.0,-1000000.0,121000000.0,3390000000.0,2900000000.0,,,1100000000.0,,,6048000000.0,2314500000.0,406000000.0,22765000000.0,29150500000.0,495000000.0,1110000000.0,1023000000.0,2807500000.0,13957000000.0,527500000.0,,6104000000.0,,460000000.0,30663000000.0,3548000000.0,,3817000000.0,-100000000.0,12181000000.0,149000000.0,-1368000000.0,-900500000.0,27270000000.0,6251000000.0,111804000000.0,31000000.0,27402000000.0,158542000000.0,59683000000.0,1371000000.0,-2311500000.0,Stellantis N.V.,USD,Consumer Cyclical,Auto Manufacturers
STLD,2021-03-31,,800266000.0,-27340000.0,4896906000.0,,390000.0,566859000.0,4728792000.0,128104000.0,3544597000.0,91370000.0,81226000.0,-309473000.0,-1609199000.0,5134398000.0,1245165000.0,86919000.0,2950398000.0,3955275000.0,456378000.0,4340411000.0,-16598000.0,594199000.0,-52729000.0,430507000.0,-123452000.0,-394545000.0,-393198000.0,,430507000.0,438755000.0,,,-6843000.0,,,1366463000.0,198629000.0,6405000.0,3016200000.0,2744331000.0,,5667000.0,,262191000.0,52969000.0,-374588000.0,,117062000.0,,2254000.0,317139000.0,67744000.0,1202945000.0,594199000.0,-17269000.0,2217534000.0,,360681000.0,-76170000.0,715310000.0,,5392699000.0,648000.0,1134672000.0,10127896000.0,1661189000.0,,-309863000.0,"Steel Dynamics, Inc.",USD,Basic Materials,Steel
STLD,2021-06-30,,1199692000.0,-24937000.0,5265109000.0,,1859000.0,930798000.0,5020114000.0,218595000.0,4465308000.0,68970000.0,93505000.0,-275347000.0,-1974551000.0,5783184000.0,1113744000.0,87047000.0,3509573000.0,4254884000.0,455530000.0,4526892000.0,-6094000.0,955735000.0,-54916000.0,702291000.0,-131426000.0,-204561000.0,-393198000.0,,702291000.0,712203000.0,,,10899000.0,,,1571024000.0,236519000.0,10238000.0,3016486000.0,3265616000.0,,32344000.0,,587230000.0,80520000.0,-264935000.0,,130100000.0,,107712000.0,309700000.0,98509000.0,1210833000.0,955735000.0,-14898000.0,2481832000.0,,63155000.0,-443309000.0,788248000.0,,5656979000.0,648000.0,1183604000.0,10687331000.0,1852245000.0,,-277206000.0,"Steel Dynamics, Inc.",USD,Basic Materials,Steel
STLD,2021-09-30,,1600629000.0,-19480000.0,5987572000.0,,1024000.0,1302565000.0,5607926000.0,302406000.0,5088288000.0,89540000.0,55056000.0,-213605000.0,-2333894000.0,6721734000.0,1095701000.0,87407000.0,3766243000.0,4850721000.0,454683000.0,4654192000.0,-4776000.0,1322045000.0,-53380000.0,990763000.0,-18043000.0,-321771000.0,-337616000.0,,990763000.0,1000159000.0,,,-39482000.0,,,1892795000.0,271406000.0,15008000.0,3019175000.0,3487659000.0,,10583000.0,,630816000.0,80167000.0,-412952000.0,,137016000.0,,149456000.0,302522000.0,104106000.0,1219438000.0,1322045000.0,-12704000.0,2894970000.0,,48726000.0,-435254000.0,839587000.0,,5913051000.0,648000.0,1220437000.0,11535985000.0,2054289000.0,,-214629000.0,"Steel Dynamics, Inc.",USD,Basic Materials,Steel
STLD,2021-12-31,,1761837000.0,-20278000.0,6901023000.0,,3546000.0,1408848000.0,6304641000.0,313151000.0,5310657000.0,159350000.0,97174000.0,-200995000.0,-2676358000.0,7761417000.0,1243868000.0,86280000.0,3881531000.0,5555461000.0,453835000.0,4851554000.0,-22955000.0,1429126000.0,-51943000.0,1090505000.0,148168000.0,-23639000.0,-329818000.0,,1090505000.0,1095697000.0,,,29980000.0,,,1916434000.0,325533000.0,15530000.0,3008702000.0,3548820000.0,,-2091000.0,,723899000.0,13746000.0,-633359000.0,,29477000.0,,152301000.0,295345000.0,209591000.0,1218933000.0,1429126000.0,-12338000.0,3531130000.0,,85173000.0,-374736000.0,892740000.0,,6211063000.0,649000.0,1280555000.0,12531234000.0,2227369000.0,,-204541000.0,"Steel Dynamics, Inc.",USD,Basic Materials,Steel
STM,2020-12-31,714000000.0,1254000000.0,-19000000.0,7610000000.0,,-2000000.0,646000000.0,8448000000.0,63000000.0,3235000000.0,8000000.0,795000000.0,-313000000.0,630000000.0,3599000000.0,3006000000.0,255000000.0,2570000000.0,7673000000.0,330000000.0,4596000000.0,-6000000.0,665000000.0,-40000000.0,581000000.0,292000000.0,-22000000.0,-156000000.0,,581000000.0,583000000.0,100000000.0,-144000000.0,-274000000.0,,,1834000000.0,311000000.0,58000000.0,1826000000.0,1981000000.0,,723000000.0,422000000.0,922000000.0,289000000.0,127000000.0,,1438000000.0,,-53000000.0,445000000.0,145000000.0,3062000000.0,665000000.0,-14000000.0,1841000000.0,3000000.0,26000000.0,-320000000.0,927000000.0,35000000.0,5948000000.0,1157000000.0,1166000000.0,14454000000.0,3053000000.0,739000000.0,-381000000.0,STMicroelectronics N.V.,USD,Technology,Semiconductors
STM,2021-04-03,705000000.0,1175000000.0,-12000000.0,7970000000.0,,-8000000.0,431000000.0,8557000000.0,66000000.0,3016000000.0,57000000.0,837000000.0,-413000000.0,310000000.0,3963000000.0,3454000000.0,256000000.0,2573000000.0,7803000000.0,320000000.0,4743000000.0,376000000.0,443000000.0,-38000000.0,364000000.0,448000000.0,40000000.0,-156000000.0,,364000000.0,365000000.0,10000000.0,-39000000.0,376000000.0,,,1418000000.0,327000000.0,59000000.0,2137000000.0,1841000000.0,,559000000.0,444000000.0,682000000.0,1031000000.0,-32000000.0,,1475000000.0,,-60000000.0,434000000.0,550000000.0,3127000000.0,443000000.0,-13000000.0,1843000000.0,-3000000.0,57000000.0,182000000.0,892000000.0,36000000.0,6362000000.0,1157000000.0,1281000000.0,14978000000.0,3200000000.0,717000000.0,-405000000.0,STMicroelectronics N.V.,USD,Technology,Semiconductors
STM,2021-07-03,500000000.0,1212000000.0,-7000000.0,8440000000.0,,,478000000.0,8655000000.0,65000000.0,2992000000.0,39000000.0,872000000.0,-272000000.0,271000000.0,4053000000.0,3749000000.0,258000000.0,2507000000.0,7891000000.0,322000000.0,5037000000.0,,485000000.0,-52000000.0,412000000.0,295000000.0,-154000000.0,-166000000.0,,412000000.0,413000000.0,191000000.0,-43000000.0,183000000.0,,,1571000000.0,326000000.0,61000000.0,2296000000.0,1780000000.0,,571000000.0,444000000.0,603000000.0,1184000000.0,-123000000.0,,1237000000.0,,160000000.0,442000000.0,650000000.0,3174000000.0,485000000.0,-13000000.0,1970000000.0,-1000000.0,11000000.0,-35000000.0,885000000.0,37000000.0,6799000000.0,1157000000.0,1366000000.0,15515000000.0,3476000000.0,688000000.0,-439000000.0,STMicroelectronics N.V.,USD,Technology,Semiconductors
STM,2021-10-02,350000000.0,1330000000.0,-57000000.0,7615000000.0,,,549000000.0,8508000000.0,73000000.0,3197000000.0,40000000.0,205000000.0,-325000000.0,397000000.0,4476000000.0,3112000000.0,264000000.0,2591000000.0,7743000000.0,318000000.0,5172000000.0,,606000000.0,-55000000.0,474000000.0,-637000000.0,-40000000.0,-126000000.0,,474000000.0,476000000.0,145000000.0,-36000000.0,-1024000000.0,,,1611000000.0,327000000.0,62000000.0,2459000000.0,1867000000.0,,513000000.0,433000000.0,894000000.0,1239000000.0,-13000000.0,,1280000000.0,,154000000.0,447000000.0,573000000.0,2478000000.0,606000000.0,-10000000.0,1969000000.0,-1000000.0,14000000.0,-1205000000.0,851000000.0,38000000.0,6300000000.0,1157000000.0,1352000000.0,14870000000.0,2851000000.0,681000000.0,-438000000.0,STMicroelectronics N.V.,USD,Technology,Semiconductors
STZ,2021-02-28,,1043300000.0,-104800000.0,3044500000.0,,-1000000.0,485300000.0,13598900000.0,94700000.0,1953000000.0,5300000.0,24600000.0,555300000.0,-3125300000.0,15117800000.0,460600000.0,75800000.0,1362900000.0,3073300000.0,7793500000.0,6299500000.0,-16500000.0,590100000.0,-143800000.0,382900000.0,307700000.0,103700000.0,-410600000.0,15700000.0,382900000.0,390600000.0,-5000000.0,-400000.0,-547300000.0,,,1088500000.0,453600000.0,330200000.0,10402200000.0,909700000.0,,-335500000.0,,442900000.0,225700000.0,118500000.0,,2628700000.0,,-7400000.0,2732100000.0,163400000.0,1604200000.0,590100000.0,-89800000.0,1291100000.0,1400000.0,-242500000.0,-691900000.0,1022400000.0,4606500000.0,13175700000.0,2200000.0,460000000.0,27104800000.0,1269100000.0,2492500000.0,-396900000.0,"Constellation Brands, Inc.",USD,Consumer Defensive,Beverages—Wineries & Distilleries
STZ,2021-05-31,,1121900000.0,-1655300000.0,3313100000.0,,-1000000.0,-910800000.0,12261600000.0,-13500000.0,2026500000.0,1485900000.0,523600000.0,-116600000.0,-3423400000.0,14063600000.0,503800000.0,76000000.0,1282000000.0,1720900000.0,7808900000.0,5392200000.0,-10600000.0,744500000.0,-146700000.0,-908100000.0,43200000.0,-136700000.0,-410600000.0,12500000.0,-908100000.0,-897300000.0,-8500000.0,-1000000.0,-1100000.0,,,922800000.0,378400000.0,336000000.0,9900000000.0,904600000.0,,-236600000.0,,716000000.0,6300000.0,-82300000.0,,3214000000.0,,-73400000.0,2731800000.0,74400000.0,1619200000.0,744500000.0,-86700000.0,1377600000.0,300000.0,354600000.0,-556500000.0,1617200000.0,3732400000.0,13594800000.0,2200000.0,821100000.0,26192400000.0,2062800000.0,2591000000.0,-113900000.0,"Constellation Brands, Inc.",USD,Consumer Defensive,Beverages—Wineries & Distilleries
